,data,data,lci,lci,lci,lci,random_walk,random_walk,random_walk,random_walk,direct_neighbor,direct_neighbor,direct_neighbor,direct_neighbor,diamond,diamond,diamond,diamond,gcn,gcn,gcn,gcn,node2vec,node2vec,node2vec,node2vec
C1837770,Sparse hair,,0.2,0.06666666666666668,0.8430083267432666,0.01022894127577675,0.06666666666666668,0.05,0.8143268052906608,0.008557004032191213,0.03333333333333333,0.0,0.6796401823510256,0.0018475800466836907,0.03333333333333333,0.016666666666666666,0.5264618318835186,0.0014994939708225694,0.1,0.05,0.5035128932719294,0.00812336515118515,0.0,0.0,0.6985463087872725,0.0012461837062154074
C1865027,Hypoplastic iliac wing,,0.25,0.1,0.8091466245705264,0.012884559533506968,0.15,0.05,0.7377379515275327,0.007983948068999729,0.0,0.0,0.7160321292599127,0.0012026191439060414,0.2,0.15,0.6694226483424645,0.10969101436643997,0.2,0.15,0.6800979663849941,0.10569010246183694,0.05,0.0,0.6484655028322036,0.001025804641423383
C0020517,Hypersensitivity,immune system ,0.2738095238095238,0.19523809523809524,0.8616908594646568,0.07003680726403548,0.24285714285714285,0.061904761904761886,0.8930540970459088,0.015008421172514996,0.05952380952380953,0.0,0.7307801845033165,0.00423867722583644,0.016666666666666666,0.016666666666666666,0.50975698644583,0.0010367388399519538,0.1595238095238095,0.047619047619047616,0.7655346785592435,0.03359821526378783,0.19285714285714287,0.1261904761904762,0.8916216928755312,0.042375855972279934
C4022588,Fatigable weakness of swallowing muscles,,0.0,0.0,0.7919631521907415,0.0014029419885362546,0.11666666666666665,0.0,0.7605000774113638,0.0027655203549559995,0.0,0.0,0.6855457501161168,0.0004973380333772963,0.06666666666666668,0.06666666666666668,0.5765141662796098,0.019848221190323718,0.14999999999999994,0.05,0.5484362904474378,0.004957767962228672,0.0,0.0,0.5260365381638024,0.00035022254289071304
C0235430,Ketonemia,,0.4,0.3,0.8074410563445651,0.30268097440348146,0.3,0.2,0.8044509421702406,0.012138178159489605,0.35,0.1,0.67158057179987,0.009021960873718784,0.3,0.2,0.6447368421052632,0.0155253431959426,0.55,0.3,0.8522834864940126,0.10315471363373213,0.2,0.1,0.8810962591664346,0.02917803374059632
C0009024,Clonus,,0.35,0.25,0.8252437439064023,0.03920481359117825,0.1,0.0,0.8460002785644644,0.003045971313305499,0.0,0.0,0.6102233158456754,0.0016459334999165286,0.3,0.25,0.6699289660615628,0.03529920857654395,0.35,0.05,0.6540252565114444,0.015052562738855262,0.2,0.05,0.689655972886392,0.020947408121130752
C0333913,Achromasia,,0.35,0.25,0.5696857885454377,0.0873808946295985,0.35,0.25,0.6470249698319874,0.04680358677572317,0.35,0.25,0.6718961756242458,0.03199056005477067,0.25,0.25,0.6196869488536155,0.1217037945897742,0.4,0.1,0.8255337417618118,0.01166939889376164,0.05,0.05,0.843859649122807,0.004110324027294861
C0240421,"Muscle weakness, progressive",,0.7333333333333333,0.5833333333333333,0.9313591196136701,0.24047960497054566,0.6833333333333333,0.5333333333333333,0.9697800581971274,0.4030308520324704,0.6,0.2,0.9085836893263992,0.032245011825482096,0.5,0.5,0.7713653881872214,0.4148106121049023,0.4833333333333333,0.2833333333333333,0.7552965577018326,0.07107165314265962,0.4333333333333333,0.3333333333333333,0.9136817421991086,0.18080158832016852
C4280612,Decreased width of tooth,,0.08333333333333333,0.03333333333333333,0.7643739727726611,0.004221462462364703,0.03333333333333333,0.0,0.743481874282879,0.002370073442110552,0.016666666666666666,0.0,0.5978048345582535,0.0014035161545103087,0.0,0.0,0.4930226067541168,0.00027436864083749113,0.05,0.016666666666666666,0.4710675411666201,0.0022668160287126838,0.03666666666666667,0.03666666666666667,0.6112908177504884,0.0040475928008604535
C2985290,Fetal Alcohol Spectrum Disorders,,0.0,0.0,0.6786437059041962,0.0007757501987235006,0.0,0.0,0.7669327887114743,0.0006172466625756457,0.0,0.0,0.4872864834756777,6.0337533191168777e-05,0.0,0.0,0.4930375046416636,6.0337533191168777e-05,0.0,0.0,0.6600584849610099,0.0011707946232071688,0.0,0.0,0.6870079836613443,0.0013386344601716148
C0027055,Myocardial Reperfusion Injury,,0.21666666666666665,0.125,0.9270725870161252,0.01905226710565109,0.075,0.05,0.8776277165915392,0.0077064938765546345,0.0,0.0,0.7558423176417739,0.0015345590409155266,0.125,0.125,0.5810922905339468,0.05699061424194705,0.2,0.15,0.7242663460197964,0.08743494242122292,0.125,0.05,0.7492564710256052,0.029472609601185286
C0019829,Hodgkin Disease,cancer,0.0,0.0,0.7799333859437378,0.0008548127435855478,0.0,0.0,0.717243060068703,0.0008874780742899012,0.0,0.0,0.598168693714604,0.00040379364681350185,0.0,0.0,0.5432178999164423,0.0009578412947099154,0.0,0.0,0.4876172128864544,0.0003819449614325638,0.05,0.0,0.7158666790455853,0.001429249957560917
C0021831,Intestinal Diseases,gastrointestinal system ,0.0,0.0,0.5203856685385435,0.0003292403521180528,0.0,0.0,0.6609597623799137,0.00017949493127982348,0.0,0.0,0.4892931730635355,4.640801930573604e-05,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.24101266997725895,6.952973459104013e-05,0.0,0.0,0.3832087993688217,0.00015463663314934254
C0038990,Sweating,,0.2083333333333333,0.12361111111111113,0.8445143868607851,0.027987801897385832,0.09861111111111112,0.025,0.8195344350799859,0.0071077599007603265,0.025,0.0,0.7271097193766685,0.002662199328620295,0.04861111111111111,0.036111111111111115,0.5362290722460215,0.0058645070709432146,0.1486111111111111,0.09861111111111112,0.573693211802322,0.06483123637811293,0.0375,0.0125,0.7336643229651704,0.0024879434653913065
C0003872,"Arthritis, Psoriatic",,0.0,0.0,0.7579190456296709,0.0009713525728141891,0.1,0.0,0.8368541985795851,0.00428343881539151,0.0,0.0,0.5872023395070325,0.0011994164350847517,0.2,0.1,0.6190804437636356,0.008426260822153355,0.2,0.0,0.7437102539107829,0.0035165976406506564,0.1,0.1,0.6839715917003203,0.050394769581419134
C0009447,Common Variable Immunodeficiency,immune system ,0.6,0.45,0.9180892044927133,0.07430572649684518,0.3,0.2,0.9079805996472664,0.017334682541464346,0.2,0.1,0.7601271697762926,0.009727779896359996,0.2,0.2,0.6440313747331291,0.011675249381078851,0.2,0.2,0.7625475726352919,0.015738009736519874,0.35,0.1,0.9550960735171262,0.010731865146584372
C1849089,Broad forehead,,0.11666666666666667,0.03333333333333333,0.8545377864607561,0.007253445959103981,0.05,0.0,0.8190069618879277,0.0038115614854055094,0.0,0.0,0.6970191800787671,0.0014789201359660296,0.0,0.0,0.5262233696157783,0.0007542373435647545,0.03333333333333333,0.03333333333333333,0.5707182838713678,0.003982951042487611,0.0,0.0,0.6649066579836884,0.00103654113170358
C1842876,Depressed nasal ridge,,0.025,0.0,0.79180622065182,0.002530281954520809,0.09,0.06999999999999999,0.7795133432516621,0.014007551848178628,0.05,0.0,0.6569645264772885,0.002277292307821291,0.065,0.02,0.5556476358733553,0.0026910468599229327,0.085,0.085,0.4651756241573296,0.01813142552966831,0.0,0.0,0.6765693430656934,0.0011386560337452814
C0027066,Myoclonus,,0.042857142857142864,0.0,0.7340720470294066,0.0026863218853011767,0.05535714285714286,0.026785714285714284,0.7656516834692166,0.01950219108305916,0.0,0.0,0.6188992112998257,0.0007801582613226317,0.0,0.0,0.500180882333382,0.00046049758863818017,0.04107142857142857,0.014285714285714284,0.4988716466942423,0.003210207413248418,0.026785714285714284,0.0,0.5762312633832977,0.0017953348364887266
C0034372,Quadriplegia,nervous system ,0.0,0.0,0.6039680698009005,0.0004217023858896529,0.0,0.0,0.7290991785399359,0.00043230334777787473,0.0,0.0,0.4900426973592612,4.640801930573604e-05,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.6411379774446558,0.0009986010251279622,0.1,0.0,0.5895809161368173,0.0015242908172746776
C0018843,Heat Stroke,,0.55,0.25,0.9757287411808392,0.03523855663193226,0.45,0.1,0.9238674340883772,0.016359869289026562,0.0,0.0,0.8444242016338656,0.0014087500025638945,0.45,0.45,0.7209605922762717,0.048697261226906735,0.7,0.6,0.9521398069067954,0.3600265518875763,0.45,0.3,0.9534093018937988,0.037549520058713384
C0857973,Increased serum parathyroid hormone,,0.0,0.0,0.7840837356108429,0.001292558571772776,0.0,0.0,0.7744151503898997,0.0010359616515446034,0.0,0.0,0.6063962124025251,0.0007615925332209003,0.0,0.0,0.5927822131451912,0.0014236036565353776,0.0,0.0,0.5155542146305235,0.0006096379165272928,0.0,0.0,0.6757542703304864,0.0006702677190334735
C0596263,Carcinogenesis,,0.2222222222222222,0.2222222222222222,0.8990831837963823,0.013515865584124159,0.0,0.0,0.8989955242043602,0.0009824581988304043,0.0,0.0,0.5893457500567209,0.00040933135556720906,0.1111111111111111,0.0,0.6039127116721326,0.0018721175093473878,0.1111111111111111,0.1111111111111111,0.7095528329517563,0.015345265998199206,0.0,0.0,0.7896427613802776,0.00037758222443562975
C0032209,Platybasia,,0.2,0.2,0.7471674248050502,0.11457148366104955,0.1,0.0,0.7387892220571853,0.005537093959711431,0.1,0.0,0.6662783141477906,0.0031392667041147486,0.0,0.0,0.4930375046416636,6.0337533191168777e-05,0.2,0.2,0.4258714723356851,0.02150199953307481,0.0,0.0,0.5738233382844412,0.001155119940476925
C0427546,Atypical lymphocyte observed,,0.3,0.1,0.8938689315882298,0.01204998256011922,0.2,0.1,0.8832590736099508,0.014768890034353782,0.2,0.1,0.6918453541260559,0.006589368641237464,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.0,0.0,0.5065046876450385,0.0017459384913426715,0.4,0.0,0.8793047433398311,0.008663022043768728
C4048273,Chorioretinal atrophy,,0.2,0.2,0.4230658560356431,0.05003926697345207,0.1,0.1,0.643593075602172,0.012114270599589524,0.1,0.1,0.5949668167262263,0.006510113163660694,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.5837169907643756,0.00030916434157003664,0.0,0.0,0.5052536315960459,0.0005359069033592692
C0266294,Unilateral agenesis of kidney,,0.0,0.0,0.7566165204067419,0.0013801002323296679,0.0,0.0,0.7405012304406371,0.0010309257241817463,0.0,0.0,0.5767713702001208,0.00043286050134832605,0.15,0.05,0.5688768166411293,0.0073534916558475405,0.0,0.0,0.5680213121604679,0.0018077820597988492,0.05,0.0,0.5798950643079352,0.0017707630275875517
C1860121,Decreased testosterone in males,,0.1,0.06666666666666668,0.8218712744050659,0.008045063051753152,0.16666666666666666,0.06666666666666668,0.7787395296267049,0.012785999270933865,0.1,0.0,0.6559210831901157,0.004114327589436593,0.03333333333333333,0.03333333333333333,0.5264279189310542,0.03370757013159152,0.16666666666666666,0.0,0.5992351401984919,0.00431298662836274,0.06666666666666668,0.06666666666666668,0.7177520244011953,0.007674483853250433
C0018798,Congenital Heart Defects,cardiovascular system ,0.06999999999999999,0.02,0.8750582918623939,0.005638606840004551,0.03333333333333333,0.0,0.7974687999007799,0.002419450211791609,0.0,0.0,0.6602416166689921,0.0015931693302494315,0.03333333333333333,0.03333333333333333,0.5298400074415143,0.002055831936788508,0.08666666666666667,0.02,0.5397473760910345,0.007122037738690683,0.03333333333333333,0.016666666666666666,0.7704553276591786,0.0028250746333055004
C0006386,Bunion,,0.35,0.08333333333333333,0.8913988482258963,0.02183985301648306,0.15,0.11666666666666665,0.8661449625363801,0.027686274876189392,0.03333333333333333,0.0,0.623402377856214,0.0016079311113083995,0.03333333333333333,0.03333333333333333,0.534691389559725,0.008636988546833129,0.13333333333333333,0.08333333333333333,0.5741392655892006,0.014575130562570331,0.18333333333333326,0.03333333333333333,0.7133297727413461,0.0376919147448108
C0239174,Late tooth eruption,,0.10333333333333332,0.03666666666666667,0.8157594151665971,0.00618754866092166,0.03666666666666667,0.0,0.7571426577980371,0.0024811830825938537,0.0,0.0,0.6388392483371321,0.0006640262299861994,0.05,0.03333333333333333,0.5183272090174738,0.00970132455184712,0.08666666666666667,0.03333333333333333,0.4904711847062654,0.007720297512496656,0.0,0.0,0.5896618447369646,0.0005460864526403003
C0677886,Epithelial ovarian cancer,cancer,0.0,0.0,0.6263870841325825,0.000454778674779601,0.0,0.0,0.6243167708268877,0.0011718489594061035,0.0,0.0,0.5838412433224017,0.0005913562027128607,0.1111111111111111,0.0,0.6046243013014871,0.003681357211971806,0.0,0.0,0.42980529257677946,0.00013452363272008574,0.0,0.0,0.5075284120207083,0.00013995760267646523
C4280648,Hyperplasia of cheeks,,0.18000000000000002,0.14,0.7957969127766412,0.021295452891639567,0.06000000000000001,0.02,0.7746275804351871,0.005434517921193015,0.04,0.0,0.6736113306676585,0.001795385093202969,0.02,0.02,0.5031671936023804,0.020223121767966947,0.12,0.06000000000000001,0.5506132601822579,0.01280070512156608,0.02,0.02,0.7561367863120699,0.0062761586755358464
C4021727,EMG: neuropathic changes,,0.05,0.0,0.8108583631214893,0.0021917187272223627,0.1,0.0,0.7945545703542083,0.003008820162756316,0.0,0.0,0.6110800334246321,0.0006787994889882896,0.0,0.0,0.5431479504201292,0.0008502791122070307,0.05,0.0,0.6673692029153707,0.0031848140477964124,0.05,0.0,0.6138735434752333,0.0010002232477436138
C1864903,Hyperinsulinaemic hypoglycaemia,,0.1,0.1,0.8800287823220835,0.07734067784302137,0.25,0.1,0.8782043544867927,0.03357113216686549,0.1,0.0,0.6596269903904183,0.0032487091722768003,0.05,0.0,0.5677893319715891,0.0009997695615937415,0.1,0.0,0.5026878974977949,0.0027967518911430787,0.0,0.0,0.5367972703217121,0.0002857122926161181
C1836996,Marfanoid body habitus,,0.25,0.1,0.808177852037501,0.013819837330021057,0.25,0.25,0.7788684674649586,0.01901181313823497,0.1,0.0,0.7586825860948668,0.003716877880232824,0.05,0.05,0.5684686252668709,0.025793648639666652,0.0,0.0,0.5458576998050683,0.0016036264966433266,0.2,0.0,0.650023206163557,0.005143499153023493
C0268237,Cytochrome-c Oxidase Deficiency,inherited metabolic disorder,0.35,0.35,0.8875052216291482,0.04026006556090032,0.15,0.1,0.8319122766303086,0.02371983789392107,0.3,0.25,0.6468647017869575,0.12380753750483516,0.35,0.25,0.6701485263402182,0.04539798548960283,0.35,0.25,0.72817359016013,0.0578412644851465,0.45,0.15,0.8267672313761893,0.022046252513059618
C0027765,nervous system disorder,,0.03666666666666667,0.02,0.8057495582628104,0.003693471562205057,0.016666666666666666,0.0,0.7466414023993304,0.001574057454041761,0.0,0.0,0.5790435227378407,0.0008265518085913241,0.04,0.0,0.5131879475495211,0.0009378162364613498,0.07666666666666667,0.04,0.5528547072134907,0.00395375282916746,0.07666666666666667,0.0,0.6769216342726061,0.0025616802476901425
C4021785,Abnormality of the metacarpal bones,,0.2,0.05,0.7791655060352832,0.005959968289755135,0.15,0.05,0.7857985143918291,0.015248498228571144,0.05,0.0,0.6784273444753947,0.0025639274912371557,0.0,0.0,0.5179143454038997,0.00031937219792565005,0.2,0.1,0.6661107242339833,0.015771719750347024,0.15,0.1,0.6597794800371402,0.010195268485034669
C0015310,Exotropia,nervous system ,0.0,0.0,0.729083654545736,0.0006444549351904715,0.03333333333333333,0.0,0.6573468629545348,0.0008033378260181625,0.0,0.0,0.5160451400176473,0.000441606099098105,0.0,0.0,0.4930339478939302,0.00011144389502420296,0.0,0.0,0.4711369371042896,0.00033355011321069993,0.0,0.0,0.5145776250406352,0.0002570658184561426
C1836003,Facial diplegia,,0.0,0.0,0.7857149487167587,0.0011243398810735837,0.0,0.0,0.8099364180628393,0.0011032593242976596,0.0,0.0,0.5910335545551585,0.000967409169599564,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.2,0.2,0.7488095790597298,0.010025267386853788,0.1,0.1,0.8604446094583933,0.0504646276642016
C0085631,Agitation,,0.0,0.0,0.7735411540782693,0.0012051500827087401,0.05,0.0,0.7673552759853303,0.0017504160276507546,0.0,0.0,0.6299568265168749,0.0009221113900835187,0.0,0.0,0.49303653497980604,7.427092644376604e-05,0.05,0.0,0.4629845411076552,0.002020250075263471,0.0,0.0,0.6170976277795831,0.0006149802907718897
C0277799,Intermittent fever,,0.25,0.1,0.8433884968897967,0.021887861430239783,0.0,0.0,0.8061554173242967,0.0018559638419263977,0.0,0.0,0.5782250951629375,0.0004219787688871208,0.0,0.0,0.5181285395970662,0.0005114129387417518,0.0,0.0,0.5369905301271933,0.0003980435285855619,0.05,0.05,0.6707849781821558,0.006540216973329645
C3806467,Respiratory insufficiency due to muscle weakness,,0.15,0.025,0.7761531372457908,0.0077533706503855986,0.09166666666666663,0.06666666666666668,0.8166132304880505,0.040490636073452886,0.06666666666666668,0.03333333333333333,0.6717531713210352,0.005070060120258036,0.025,0.025,0.5181334510478137,0.025274237525131853,0.025,0.025,0.5667355915927079,0.0021220325929483448,0.13333333333333333,0.0,0.7851900469309048,0.003151564849199877
C0020672,"Hypothermia, natural",,0.25,0.05,0.8247829619312906,0.00815589842879812,0.1,0.1,0.8823491179201486,0.013395524236479906,0.0,0.0,0.5357822655524604,0.00039071049556946844,0.0,0.0,0.4930362116991643,7.891625322300809e-05,0.05,0.05,0.6038300835654595,0.003460837575006672,0.0,0.0,0.6621378830083566,0.0010619433574810366
C1850496,Neuronal loss,,0.0,0.0,0.7738056536008422,0.0007480478188706091,0.0,0.0,0.7643259644560034,0.0010553736046031888,0.0,0.0,0.6042556814663447,0.0004884885115607104,0.0,0.0,0.5179488668028979,0.0003774058700437877,0.0,0.0,0.3135619852622454,0.0002000448741372284,0.0,0.0,0.454525822032324,0.0001889727474398472
C0034194,Pyloric Stenosis,gastrointestinal system ,0.4666666666666667,0.3083333333333333,0.8536239292408258,0.1389492528678388,0.39166666666666666,0.26666666666666666,0.8654932850039501,0.1686300309625884,0.3083333333333333,0.13333333333333333,0.7533555617516303,0.02072498478200483,0.19166666666666665,0.19166666666666665,0.5901916136127763,0.14889403282932834,0.2333333333333333,0.0,0.625203308703936,0.0065020528036646204,0.125,0.05,0.847585854361262,0.03247968760190405
C0021390,Inflammatory Bowel Diseases,gastrointestinal system ,0.0,0.0,0.6899626137841353,0.0006490218369692355,0.03333333333333333,0.0,0.6366651959873676,0.0015031420702060823,0.0,0.0,0.5736806458604248,0.0006752731563103415,0.0,0.0,0.4930336243730261,0.00011609224231208579,0.06666666666666668,0.06666666666666668,0.5727990123227444,0.011256275983123787,0.0,0.0,0.5927658059322559,0.0008383568753838588
C0029927,Ovarian Cysts,,0.08333333333333333,0.0,0.7013834673234507,0.004046476495662205,0.025,0.0,0.6978635159626376,0.001533240705608652,0.0,0.0,0.5614873290270613,0.0006663304218115018,0.0,0.0,0.5055253496909708,0.0003321668260186162,0.025,0.0,0.5103400870548508,0.002262458132556429,0.025,0.0,0.6232194030081943,0.0012718083698116508
