,data,data,loo_ptest[DP],loo_ptest[DP],loo_ptest[DP],lci_dpp[DP],lci_dpp[DP],lci_dpp[DP],lci_dpp[DP],lci_dpp[0.3][DP],lci_dpp[0.3][DP],lci_dpp[0.3][DP],lci_dpp[0.3][DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],subgraph_metrics[DP],subgraph_metrics[DP],subgraph_metrics[DP]
C1843663,Sphincter disturbances,,16,0.34,0.05,0.15,0.1,0.8772132212989184,0.025213165428675462,0.15,0.1,0.8131679123531871,0.06391335348260148,0.1,0.1,0.864098695511,0.0215300008238,0.15,0.15,0.8442481778933197,0.035861469901189914,0.05,0.0,0.5281474861891277,0.0016400787434700766,0.0,0.0,0.5177011280813334,0.00023854796633005255,0.15,0.0,0.8323476161738079,0.002612647325122429,0.9844720496894409,0.9329671034350084,0.08333333333333333
C1319853,"Asthma, Aspirin-Induced",,13,0.0,0.09,0.0,0.0,0.5394553007797993,0.001272561836367056,0.05,0.0,0.6331565633122912,0.0017447765127490097,0.15,0.05,0.538638367991,0.005697828840439999,0.25,0.15,0.6436792146305236,0.042277122002031306,0.35,0.25,0.6722927497215002,0.040080790908146736,0.05,0.05,0.518354298180468,0.003389029633813095,0.0,0.0,0.767095246936502,0.0007797031622783754,0.9278350515463918,0.9681359532660648,0.08974358974358974
C1398312,Narrow palate,,20,0.0,0.17,0.35,0.1,0.8006848679017505,0.016875580627832062,0.25,0.2,0.8809629939174444,0.04486944877091915,0.25,0.2,0.8374425407439999,0.101511720945,0.1,0.05,0.83160375168315,0.005609019939693399,0.0,0.0,0.6711542926127131,0.0011127915627464878,0.1,0.05,0.5686539443747968,0.007022079053043975,0.05,0.0,0.7542856479546826,0.0016170808512123475,0.9787126203750632,0.8176696937047868,0.11052631578947368
C0152191,"Scotoma, Central",,19,0.0,0.22,0.6,0.35,0.9064954963320644,0.14976067388446065,0.55,0.3,0.8720935091466245,0.1325267725515923,0.6,0.25,0.868829510632,0.0625574954934,0.15,0.05,0.827862382765345,0.008255264603837395,0.4,0.05,0.7209060729872783,0.012519166129156285,0.25,0.2,0.7194505060822732,0.03716693305497862,0.5,0.2,0.8387849382486768,0.10928119987878836,0.9393939393939394,0.7852851882953298,0.10526315789473684
C0850715,Abnormality of blood and blood-forming tissues,,10,0.12,0.23,0.2,0.2,0.8156796769851951,0.012901699297712278,0.0,0.0,0.8316772636561934,0.002917562617488321,0.0,0.0,0.7623358240129999,0.0017866205445899999,0.0,0.0,0.7551445676892374,0.0008087654192517515,0.0,0.0,0.4963150322550704,4.640801930573604e-05,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.4787441407156449,0.00019235825375627148,0.967741935483871,0.9957983193277312,0.06666666666666668
C1853487,Bushy eyebrows,,49,0.0,0.41,0.18,0.14,0.8077610656499907,0.016971675699975115,0.185,0.06000000000000001,0.8160670448205318,0.01096839486106585,0.225,0.14,0.770384043147,0.0261386559162,0.06000000000000001,0.04,0.8142925888041659,0.005605923702141689,0.0,0.0,0.6954815649990701,0.0011397883050734035,0.12,0.04,0.5836525943834852,0.008220386565678726,0.02,0.0,0.7013978519620606,0.0013024810537537186,0.9765990639625584,0.6144988354349048,0.051020408163265314
C0018213,Graves Disease,immune system ,11,0.48,0.43,0.1,0.0,0.7036735356910795,0.002366769448563041,0.1,0.0,0.7676854172468207,0.0020069171167522897,0.0,0.0,0.75545112782,0.00110377806253,0.0,0.0,0.7285551842569387,0.0004258669834251426,0.0,0.0,0.4960735171261487,5.105075966009834e-05,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.1,0.0,0.5365543488350506,0.001993834655070934,0.9516908212560388,0.9885112494016276,0.09090909090909093
C0262655,Recurrent urinary tract infection,,24,0.23,0.43,0.11666666666666665,0.0,0.7420784377467143,0.002726896709348967,0.2833333333333333,0.0,0.7691516122540596,0.005820936573689239,0.166666666667,0.06666666666669999,0.720876484156,0.009061503781370002,0.11666666666666665,0.03333333333333333,0.7038808650288704,0.004196737215875264,0.16666666666666666,0.0,0.570143500673385,0.0040539631217336785,0.16666666666666666,0.16666666666666666,0.5775159058189756,0.08175953657918683,0.0,0.0,0.6298804935060913,0.0005166035721675228,0.9731379731379732,0.9700590042424538,0.03985507246376811
C0037221,Situs Inversus,,17,0.39,0.89,0.0,0.0,0.5471274373259053,0.00023704114009801808,0.0,0.0,0.615785747446611,0.0006108914211162715,0.0,0.0,0.44507311977700004,0.000192416744515,0.0,0.0,0.4788834726090994,0.0001545508920188971,0.0,0.0,0.4931987000928505,7.891625322300809e-05,0.0,0.0,0.4930362116991643,7.891625322300809e-05,0.0,0.0,0.5582311977715878,0.00019470606390200638,0.994011976047904,0.9974046197767972,0.007352941176470587
C0553692,Brain hemorrhage,,14,0.06,0.36,0.35,0.05,0.8545815346052082,0.010929673897390777,0.35,0.15,0.8892053103096134,0.016565603611645864,0.25,0.15,0.848519240589,0.0136329567064,0.2,0.0,0.8403518544306736,0.003916216156011096,0.0,0.0,0.6363772455089821,0.00037550550913818825,0.0,0.0,0.5429002460195889,0.0007227092834317957,0.0,0.0,0.7222346005663093,0.0008476301680051872,0.9929032258064516,0.9098231483102784,0.12087912087912088
C0025323,Menorrhagia,,17,0.0,0.08,0.7,0.35,0.9380919220055712,0.0919216873105838,0.6,0.4,0.9677460538532964,0.08055370383708929,0.75,0.45,0.985454967502,0.114730026635,0.75,0.35,0.9649187558031572,0.06138430024862054,0.5,0.1,0.8930164809656451,0.016134709190765845,0.35,0.3,0.6702448932219127,0.20683935088456104,0.4,0.25,0.8774141132776229,0.09077146301892433,0.9377510040160644,0.9343574246621338,0.22794117647058826
C0025322,Premature Menopause,endocrine system ,24,0.08,0.14,0.3333333333333333,0.2,0.8222743386120529,0.14800315353029242,0.25,0.2,0.8037051657146395,0.13056456522448145,0.2,0.2,0.759441322621,0.201030770814,0.2833333333333333,0.08333333333333333,0.7713021873403612,0.014777633178524957,0.21666666666666665,0.0,0.666728200126937,0.0048491296838286966,0.16666666666666666,0.16666666666666666,0.5774671434542329,0.03478007812914015,0.06666666666666668,0.0,0.6600017028127371,0.003192213526907238,0.9636363636363636,0.9069576295565692,0.09057971014492754
C0004238,Atrial Fibrillation,cardiovascular system ,38,0.14,0.17,0.08333333333333333,0.0,0.8184507489505399,0.0035911762772983693,0.05833333333333333,0.0,0.8285929488668927,0.003033506677775491,0.05833333333330001,0.0,0.824622426693,0.00293186366095,0.1,0.05,0.7995010223523398,0.00798238471725389,0.075,0.0,0.6344542419877006,0.002635471985949648,0.0,0.0,0.4930294158650496,0.000176556608207497,0.10833333333333332,0.025,0.8060295552767321,0.010218540303281736,0.9742489270386266,0.8975220495590088,0.034139402560455195
C0019189,"Hepatitis, Chronic",gastrointestinal system ,23,0.0,0.27,0.2833333333333333,0.1,0.8576499179591963,0.01082809164714638,0.2833333333333333,0.15,0.8753746014055294,0.012564576575183636,0.283333333333,0.15,0.894127116808,0.032555118066,0.26666666666666666,0.13333333333333333,0.899241509550788,0.027399365463623798,0.08333333333333333,0.0,0.7904739791337729,0.0030123803981471227,0.15,0.15,0.5690338534410697,0.07747381819686296,0.05,0.0,0.8038257329494443,0.00269880390745918,0.966880341880342,0.8949626238535047,0.1225296442687747
C0004943,Behcet Syndrome,cardiovascular system ,22,0.0,0.08,0.16666666666666666,0.13333333333333333,0.8661016949152541,0.031806776602864004,0.16666666666666666,0.13333333333333333,0.8432954105719371,0.02232690595614823,0.233333333333,0.08333333333330001,0.813107344633,0.0115874414039,0.08333333333333333,0.05,0.853851869050383,0.005435038128447119,0.05,0.0,0.6279405618760158,0.0016283352448284193,0.0,0.0,0.4930345948456002,0.00010214849525282959,0.06666666666666668,0.0,0.7738309728349199,0.003137645235490588,0.9668508287292816,0.9417043212626488,0.09090909090909093
C0021359,Infertility,reproductive system ,28,0.01,0.13,0.0,0.0,0.7198015854583739,0.001021699905055099,0.0,0.0,0.7102199359004133,0.0009248002952984641,0.0333333333333,0.0,0.635375152895,0.0011553963855000001,0.05,0.0,0.6845588121448588,0.001080738807270877,0.0,0.0,0.5449184820474707,0.00034688994917923696,0.0,0.0,0.4930326536299875,0.00013003987450605956,0.0,0.0,0.5579450973106044,0.00047087783704709133,0.9840716774514684,0.9190652086457228,0.042328042328042326
C1844505,Pointed chin,,33,0.08,0.47,0.08333333333333333,0.05,0.8455667704268104,0.007377891810234222,0.075,0.025,0.8328925463049001,0.004737099532866877,0.18333333333299998,0.1,0.784386614941,0.014365680845099999,0.0,0.0,0.7845579353280059,0.0011464354996573766,0.0,0.0,0.6039521774143591,0.00033360666192606487,0.03333333333333333,0.0,0.5223272083875365,0.0015456713361114505,0.0,0.0,0.5609428235148362,0.0006296655575400473,0.9860367698394228,0.6234344249886461,0.05681818181818181
C3275417,Ragged-red fibers,,21,0.0,0.02,0.4333333333333333,0.18333333333333326,0.7440974801882121,0.07047821344176543,0.2833333333333333,0.05,0.7718254705299653,0.009867472401543963,0.383333333333,0.05,0.714190967063,0.012534154873299999,0.13333333333333333,0.05,0.7377654470034671,0.008060502535680088,0.18333333333333326,0.13333333333333333,0.6839389084943039,0.011850437370210664,0.3333333333333333,0.2333333333333333,0.7111232355126301,0.03596350515944751,0.35,0.1,0.924445115156018,0.019803043911234323,0.9590268886043534,0.8395795991526804,0.0761904761904762
C0162835,Hypopigmentation disorder,,24,0.02,0.25,0.2,0.2,0.7023069242557936,0.01545547153863756,0.2,0.2,0.7107938977383552,0.022621292547086582,0.2,0.15,0.7289474295270001,0.012626308131500001,0.05,0.05,0.7521308379386678,0.007215420973514758,0.03333333333333333,0.0,0.5661163485502871,0.0012533735914537006,0.03333333333333333,0.03333333333333333,0.5099204322048329,0.0034401338405417856,0.0,0.0,0.6263208408798897,0.0006411945646806831,0.9747081712062255,0.9661491859144264,0.04710144927536232
C0162834,Hyperpigmentation,,35,0.01,0.12,0.175,0.08333333333333333,0.7762359446148127,0.008856822866768916,0.2083333333333333,0.025,0.7294648112009418,0.009171709489527259,0.141666666667,0.0333333333333,0.7640333147480001,0.00604904693081,0.125,0.025,0.7816350710900475,0.004294321666635426,0.09166666666666663,0.0,0.6369168757550414,0.002231603802903867,0.0,0.0,0.5055902100176562,0.000405476517151042,0.0,0.0,0.5848953009323794,0.0005411658423322133,0.9765166340508806,0.7462084084273986,0.04033613445378152
C0027540,Necrosis,,52,0.0,0.02,0.14,0.08,0.8427491281097419,0.0240038344900016,0.13666666666666666,0.02,0.8554613655738976,0.012100132226157441,0.14,0.08,0.831834922111,0.0132831862958,0.06000000000000001,0.02,0.8083755715725024,0.008856782448806371,0.0,0.0,0.7414695807176626,0.0008487653696136268,0.06000000000000001,0.04,0.5333271332248314,0.003797349832583082,0.0,0.0,0.7795632023560412,0.0018871925641452427,0.9762752075919336,0.7267427589592538,0.05279034690799397
C0234133,Extrapyramidal sign,,29,0.42,0.61,0.06666666666666668,0.06666666666666668,0.7474494456831413,0.008766530517753376,0.03333333333333333,0.0,0.7820276693917998,0.001977035572961261,0.0333333333333,0.0,0.68981829865,0.0014254743682100002,0.0,0.0,0.7249930323299889,0.0006532827391486577,0.0,0.0,0.5036138981791155,0.00026810202503704355,0.0,0.0,0.5178755574136009,0.00035835576932513,0.0,0.0,0.6400130063173541,0.0007656904500290012,0.9878714372346876,0.9256613310867734,0.024630541871921183
C0013604,Edema,,69,0.0,0.07,0.05952380952380953,0.042857142857142864,0.7660276610644259,0.006664847858528755,0.057142857142857134,0.014285714285714284,0.7940941566500018,0.005231518574881952,0.042857142857099996,0.0142857142857,0.731698090629,0.0028067385693899996,0.057142857142857134,0.057142857142857134,0.7466208160479381,0.005544898385693287,0.030952380952380957,0.014285714285714284,0.6103485223203204,0.0020359804383510505,0.014285714285714284,0.0,0.5215861344537815,0.0007386988044879546,0.014285714285714284,0.014285714285714284,0.6666928163670531,0.004653352412125309,0.9685705651254156,0.8034867905864898,0.02216538789428815
C0005944,Metabolic Bone Disorder,,10,0.01,0.24,0.1,0.0,0.8112892746089942,0.0032081628102205266,0.0,0.0,0.8202000278461039,0.0008800748588757293,0.0,0.0,0.795983199517,0.00190744527348,0.1,0.1,0.7945050355037825,0.005199845366425709,0.0,0.0,0.5812572515895484,0.0012875142528631428,0.1,0.1,0.5436928574743584,0.010041767217375165,0.0,0.0,0.5100988536687242,0.0007992235189775567,0.9892086330935252,0.9143652145022634,0.13333333333333333
C0005941,"Bone Diseases, Developmental",,25,0.28,0.51,0.0,0.0,0.611760016100068,0.0002497616518296671,0.0,0.0,0.6428718496501331,0.0003290292725272024,0.0,0.0,0.57524072698,0.000274578469194,0.0,0.0,0.6049879249489132,0.00028083525299533264,0.0,0.0,0.4816807542262678,0.00011609224231208579,0.0,0.0,0.5095036844386648,0.00023092295189851942,0.03333333333333333,0.0,0.5806984952628647,0.0010244540893624044,0.9875904860392968,0.9706189464587908,0.02
C0042514,"Tachycardia, Ventricular",,24,0.01,0.13,0.08333333333333333,0.0,0.8650698927227974,0.003670399781736761,0.13333333333333333,0.0,0.8769795198068083,0.00522117465405357,0.233333333333,0.133333333333,0.823984117401,0.137023370353,0.15,0.08333333333333333,0.8686674716326879,0.04475111982510429,0.0,0.0,0.7535944828867319,0.0015177112720516526,0.03333333333333333,0.03333333333333333,0.509923528227991,0.004273467173875119,0.08333333333333333,0.03333333333333333,0.7716775801482995,0.013452586480009488,0.9792490118577076,0.8992553405595008,0.07608695652173914
C1840069,Sandal gap,,24,0.66,0.33,0.0,0.0,0.8130110373225593,0.0014512502816712075,0.0,0.0,0.8233084103469095,0.0014918647340727664,0.0,0.0,0.7714314463070001,0.00106082277432,0.05,0.0,0.7938009876313875,0.0018267605057064602,0.0,0.0,0.6606228424588616,0.0007904900200305057,0.0,0.0,0.4930339478939302,0.00011144389502420296,0.0,0.0,0.7650079722596325,0.001171229992922935,0.9820895522388059,0.8555875028572116,0.07608695652173914
C0042510,Ventricular Fibrillation,,16,0.04,0.16,0.3,0.15,0.8217318137505222,0.013022327438744458,0.35,0.15,0.8194686876189593,0.04907365957979908,0.25,0.2,0.780022979435,0.131188131826,0.2,0.1,0.7844737941599739,0.10396818979666808,0.25,0.15,0.6926454203611717,0.03928029865832775,0.1,0.1,0.5437352026368322,0.1000649871683785,0.1,0.1,0.7501230212153567,0.03426548525432409,0.9541108986615678,0.9843309307427138,0.1
C1865017,Thin upper lip vermilion,,67,0.07,0.11,0.028571428571428567,0.014285714285714284,0.8147077267389041,0.004081990627255788,0.057142857142857134,0.0,0.8131034368144652,0.003806676774284844,0.0571428571429,0.0142857142857,0.7690577012559999,0.0040803351848,0.014285714285714284,0.0,0.7724985042877085,0.0021480326667848554,0.0,0.0,0.6303523787365111,0.0007441378674238775,0.04523809523809523,0.028571428571428567,0.5301570497906003,0.002580211521547602,0.0,0.0,0.6205606151255291,0.0009204636669152843,0.9768017321373338,0.6033652243482899,0.033921302578018994
C0013421,Dystonia,nervous system ,115,0.0,0.06,0.19318181818181812,0.05151515151515152,0.8238387277306222,0.026323018589572304,0.16515151515151516,0.02575757575757576,0.8230063200798208,0.013911686790355359,0.166666666667,0.0431818181818,0.796846390403,0.0151534668909,0.0946969696969697,0.034090909090909095,0.8148360764627904,0.008121788458780659,0.0,0.0,0.7236771925956703,0.002304498539001872,0.026515151515151512,0.01818181818181818,0.5419360508828609,0.003251360949980353,0.1325757575757576,0.027272727272727268,0.7552981899020048,0.011431259152915927,0.9456477868962734,0.6431723779854621,0.03081617086193745
C1456784,Paranoia,,20,0.15,0.54,0.0,0.0,0.6826798068440358,0.0005272153719819946,0.0,0.0,0.6573791614430979,0.0003994432628825747,0.0,0.0,0.622223383015,0.00026451923787799996,0.1,0.0,0.7077146306356502,0.0035965464437500297,0.0,0.0,0.6437827924037703,0.0007668482680941961,0.0,0.0,0.4930352416771139,9.28548214866057e-05,0.0,0.0,0.6147142127501509,0.00031156591529801395,0.9850931677018634,0.9108211210939944,0.06315789473684211
C0522224,Paralysed,,41,0.03,0.24,0.0,0.0,0.7651385015802193,0.0018386609668515996,0.025,0.0,0.7695494050938836,0.001742531646142819,0.125,0.075,0.7326378044249999,0.008687439353299999,0.05,0.0,0.7271482849972114,0.002301500124319975,0.0,0.0,0.6096850018590817,0.00040412336309447185,0.05,0.025,0.5405146170291875,0.002547159171424899,0.0,0.0,0.5588331939022122,0.0005277715031139872,0.9850964348334308,0.5944029027548946,0.06219512195121951
C0426891,Broad thumbs,,28,0.05,0.23,0.15,0.03333333333333333,0.8705103194141236,0.0063914646144622245,0.2333333333333333,0.0,0.8581277966154179,0.005608728498493628,0.133333333333,0.1,0.792905693096,0.0106262089471,0.05,0.0,0.8045698050691316,0.0025020182411917818,0.0,0.0,0.6278848684719834,0.0005470766621043738,0.1,0.05,0.5435993311347485,0.01352984185135973,0.03333333333333333,0.03333333333333333,0.6993466177404122,0.005200891596431482,0.984716915595693,0.7845923958160386,0.0582010582010582
C0553980,Endomyocardial Fibrosis,cardiovascular system ,10,0.05,0.04,0.1,0.1,0.8267044136074627,0.0076137711666519016,0.1,0.1,0.8243282127442336,0.008045282299176806,0.0,0.0,0.777611732492,0.00258145819084,0.2,0.1,0.7949505731656379,0.007383944114151194,0.1,0.0,0.5932774864250244,0.003419547032103585,0.2,0.1,0.5939573954610851,0.008291094669412842,0.0,0.0,0.6539146981018239,0.0008871749204431457,0.9596977329974812,0.981117824773414,0.17777777777777778
C0239234,Low set ears,,178,0.0,0.12,0.07843137254901962,0.03366013071895425,0.7893106499658972,0.008717984432303653,0.07287581699346406,0.011437908496732024,0.8019618084694313,0.007290134030684891,0.0392156862745,0.0114379084967,0.7292468068510001,0.00591052721366,0.0392156862745098,0.01111111111111111,0.7443795481302737,0.0045331147254980995,0.0,0.0,0.6385192986092577,0.001452796490523938,0.016993464052287584,0.005882352941176471,0.5182056058309007,0.0019378338265381688,0.016666666666666666,0.0,0.6154044788316188,0.002339173211784314,0.9665945865334428,0.4656195859887312,0.014219513743413953
C0263523,Micronychia (disorder),,24,0.1,0.73,0.18333333333333326,0.0,0.7041951113794331,0.004087251176221043,0.08333333333333333,0.05,0.6762898806483072,0.005317085470163932,0.05,0.0,0.642972027431,0.00160177169563,0.0,0.0,0.6559443644638462,0.0010356947936235915,0.0,0.0,0.5328437746714345,0.000663531680626536,0.0,0.0,0.4930339478939302,0.00011144389502420296,0.0,0.0,0.6284284586448706,0.00034327459441915785,0.9895397489539748,0.9721586954360149,0.018115942028985508
C0026827,Muscle hypotonia,,565,0.0,0.01,0.03546365914786967,0.01419172932330827,0.7872770513602985,0.014346357715966337,0.02832080200501253,0.014160401002506266,0.7957464506707891,0.013609156038324424,0.0230576441103,0.00532581453634,0.727847608852,0.00791882934394,0.01594611528822055,0.0035401002506265664,0.7678819486728922,0.009491254019010784,0.0017857142857142854,0.0,0.6920321537934011,0.005212231689495304,0.010588972431077693,0.0017543859649122805,0.5096919962826274,0.003153221898123506,0.02994987468671679,0.010557644110275688,0.6762035182157948,0.01046128770119607,0.913346673943363,0.6695269478293562,0.008968806878804995
C0002880,Autoimmune hemolytic anemia,immune system ,15,0.0,0.0,0.2,0.0,0.8950167115402471,0.00650472158006436,0.15,0.1,0.7845487884133322,0.035532747672264484,0.2,0.0,0.8781194875130001,0.004735649714289999,0.2,0.1,0.8915188933246683,0.008590021681414869,0.1,0.0,0.7120381115959521,0.002869390487467291,0.0,0.0,0.4930368582304336,6.962603088540491e-05,0.0,0.0,0.7010119766038436,0.0009019092450183564,0.9669239250275634,0.943104683289559,0.14285714285714285
