,disease_name,disease_num_significant,disease_top_10,lci_jaccard_sim,lci_num_significant,lci_top_10
C1850309,Mildly increased creatine kinase,22,"{'chondrocyte morphogenesis', 'extracellular matrix structural constituent conferring tensile strength', 'striated muscle cell development', 'cartilage morphogenesis', 'contractile fiber part', 'growth plate cartilage morphogenesis', 'collagen trimer', 'muscle cell development', 'growth plate cartilage chondrocyte morphogenesis', 'chondrocyte morphogenesis involved in endochondral bone morphogenesis'}",0.0,0,"{'mitochondrial DNA replication', 'regulation of system process', 'ERBB signaling pathway', 'collagen trimer', 'intracellular organelle lumen', 'mitochondrial DNA metabolic process', 'membrane-enclosed lumen', 'organelle lumen', 'nitric-oxide synthase regulator activity', 'signaling receptor binding'}"
C0266470,Cerebellar Hypoplasia,357,"{'cellular macromolecule metabolic process', 'organelle part', 'organic substance metabolic process', 'nitrogen compound metabolic process', 'cellular metabolic process', 'metabolic process', 'intracellular organelle part', 'cellular process', 'primary metabolic process', 'protein O-linked mannosylation'}",0.2152671755725191,439,"{'macromolecule modification', 'protein modification process', 'positive regulation of cellular biosynthetic process', 'positive regulation of biosynthetic process', 'intracellular organelle part', 'regulation of cellular macromolecule biosynthetic process', 'cellular protein modification process', 'regulation of biosynthetic process', 'cell surface receptor signaling pathway', 'enzyme binding'}"
C0085584,Encephalopathies,197,"{'respiratory electron transport chain', 'oxidation-reduction process', 'organelle inner membrane', 'cytoplasmic part', 'mitochondrion', 'mitochondrial part', 'cytochrome complex', 'oxidoreductase activity', 'electron transport chain', 'mitochondrial inner membrane'}",0.32967032967032966,166,"{'respiratory chain complex', 'respiratory electron transport chain', 'electron transport chain', 'oxidoreductase complex', 'mitochondrial membrane part', 'mitochondrial part', 'generation of precursor metabolites and energy', 'oxidoreductase activity', 'inner mitochondrial membrane protein complex', 'oxidation-reduction process'}"
C0332563,Papule,410,"{'immune system process', 'regulation of response to stimulus', 'regulation of immune system process', 'negative regulation of autophagy', 'regulation of response to stress', 'positive regulation of response to stimulus', 'positive regulation of immune system process', 'regulation of cell adhesion', 'cell surface receptor signaling pathway', 'positive regulation of cell adhesion'}",0.2305194805194805,348,"{'positive regulation of leukocyte cell-cell adhesion', 'positive regulation of multicellular organismal process', 'regulation of immune system process', 'positive regulation of cytokine production', 'regulation of cytokine production', 'succinate metabolic process', 'positive regulation of cytokine biosynthetic process', 'regulation of cytokine biosynthetic process', 'regulation of leukocyte cell-cell adhesion', 'identical protein binding'}"
C1846803,Small epiphyses,8,"{'bone mineralization', 'extracellular matrix', 'FACIT collagen trimer', 'animal organ morphogenesis', 'biomineral tissue development', 'chondrocyte development', 'collagen type IX trimer', 'extracellular structure organization', 'extracellular matrix structural constituent', 'extracellular matrix organization'}",0.21428571428571427,9,"{'extracellular matrix structural constituent conferring tensile strength', 'collagen-containing extracellular matrix', 'endodermal cell differentiation', 'growth factor binding', 'collagen trimer', 'extracellular structure organization', 'platelet-derived growth factor binding', 'endoplasmic reticulum lumen', 'extracellular matrix structural constituent', 'extracellular matrix organization'}"
C1842714,Desquamation of skin soon after birth,45,"{'B cell activation', 'T cell activation', 'lymphocyte differentiation', 'negative regulation of T cell apoptotic process', 'lymphocyte activation', 'interleukin-7 receptor activity', 'T cell differentiation', 'leukocyte differentiation', 'V(D)J recombination', 'T cell differentiation in thymus'}",0.016666666666666666,16,"{'protein modification by small protein conjugation', 'viral process', 'multi-organism process', 'protein-containing complex', 'nuclear pore', 'protein ubiquitination', 'interspecies interaction between organisms', 'symbiont process', 'nuclear part', 'nucleic acid phosphodiester bond hydrolysis'}"
C0231687,Spastic gait,60,"{'axonal transport', 'axo-dendritic transport', 'transport', 'mitotic spindle disassembly', 'anterograde axonal transport', 'spindle disassembly', 'axon cytoplasm', 'localization', 'intracellular transport', 'establishment of localization'}",0.02727272727272727,53,"{'mitochondrion disassembly', 'autophagosome assembly', 'autophagosome organization', 'cellular response to nitrogen levels', 'organelle disassembly', 'autophagosome maturation', 'autophagosome membrane', 'autophagosome', 'autophagy of mitochondrion', 'cellular response to nitrogen starvation'}"
C4024753,Abnormality of the retinal vasculature,137,"{'system process', 'detection of external stimulus', 'nervous system process', 'detection of light stimulus', 'ciliary part', 'visual perception', 'phototransduction', 'detection of abiotic stimulus', 'sensory perception of light stimulus', 'sensory perception'}",0.0975609756097561,313,"{'regulation of protein modification process', 'regulation of phosphate metabolic process', 'regulation of protein kinase activity', 'regulation of protein phosphorylation', 'regulation of phosphorylation', 'regulation of cellular protein metabolic process', 'regulation of transferase activity', 'regulation of kinase activity', 'cell surface receptor signaling pathway', 'enzyme linked receptor protein signaling pathway'}"
C0023343,Leprosy,46,"{'toll-like receptor TLR1:TLR2 signaling pathway', 'response to triacyl bacterial lipopeptide', 'cellular response to triacyl bacterial lipopeptide', 'Toll-like receptor 1-Toll-like receptor 2 protein complex', 'detection of bacterial lipopeptide', 'positive regulation of cytokine production', 'response to external stimulus', 'detection of triacyl bacterial lipopeptide', 'response to biotic stimulus', 'response to external biotic stimulus'}",0.05588235294117647,313,"{'positive regulation of defense response', 'positive regulation of interferon-gamma production', 'regulation of defense response', 'regulation of interferon-gamma production', 'positive regulation of cytokine production', 'regulation of cytokine production', 'MyD88-dependent toll-like receptor signaling pathway', 'toll-like receptor signaling pathway', 'positive regulation of interleukin-10 production', 'interleukin-23-mediated signaling pathway'}"
C0027540,Necrosis,922,"{'response to oxygen-containing compound', 'cellular response to chemical stimulus', 'regulation of programmed cell death', 'regulation of cell death', 'response to drug', 'response to external stimulus', 'regulation of apoptotic process', 'response to stimulus', 'response to chemical', 'regulation of cytokine production'}",0.19012797074954296,380,"{'negative regulation of biological process', 'protein-containing complex', 'cellular metabolic process', 'regulation of protein metabolic process', 'cellular response to stimulus', 'regulation of cellular protein metabolic process', 'response to stimulus', 'primary metabolic process', 'negative regulation of cellular process', 'enzyme binding'}"
C1844704,Platyspondyly,176,"{'extracellular matrix structural constituent conferring tensile strength', 'ossification', 'extracellular matrix', 'developmental process', 'collagen fibril organization', 'extracellular structure organization', 'anatomical structure development', 'extracellular matrix structural constituent', 'extracellular matrix organization', 'skeletal system development'}",0.12526997840172785,345,"{'negative regulation of biological process', 'positive regulation of biological process', 'macromolecule metabolic process', 'metabolic process', 'protein binding', 'response to stimulus', 'extracellular structure organization', 'regulation of cellular component organization', 'response to stress', 'enzyme binding'}"
