,disease_name,disease_num_significant,disease_top_10,lci_jaccard_sim,lci_num_significant,lci_sp_corr,lci_sp_pval,lci_top_10
C0005612,Birth Weight,0,"{'cellular aromatic compound metabolic process', 'response to stimulus', 'metabolic process', 'cellular response to forskolin', 'response to platelet aggregation inhibitor', 'cAMP-mediated signaling', 'organic cyclic compound metabolic process', 'heterocycle metabolic process', 'response to forskolin', 'multicellular organismal homeostasis'}",0.0,0,,,"{'response to stimulus', 'detection of stimulus involved in sensory perception', 'positive regulation of oligodendrocyte progenitor proliferation', 'detection of chemical stimulus involved in sensory perception', 'response to pheromone', 'detection of chemical stimulus involved in sensory perception of smell', 'negative regulation of flagellated sperm motility', 'antimicrobial humoral response', 'detection of chemical stimulus', 'hard palate development'}"
C0206762,"Limb Deformities, Congenital",124,"{'morphogenesis of a branching structure', 'morphogenesis of an epithelium', 'pattern specification process', 'morphogenesis of a branching epithelium', 'tissue morphogenesis', 'embryonic digit morphogenesis', 'anatomical structure morphogenesis', 'system development', 'skeletal system development', 'embryonic morphogenesis'}",0.3103448275862069,66,0.32922832885892733,0.0,"{'DNA-binding transcription factor activity, RNA polymerase II-specific', 'sequence-specific DNA binding', 'pattern specification process', 'anterior/posterior pattern specification', 'regionalization', 'skeletal system morphogenesis', 'DNA-binding transcription factor activity', 'embryonic skeletal system morphogenesis', 'embryonic morphogenesis', 'embryonic organ morphogenesis'}"
C4025819,Abnormality of the hypothalamus-pituitary axis,0,"{'negative regulation of leukocyte cell-cell adhesion', 'negative regulation of T cell activation', 'regulation of leukocyte cell-cell adhesion', 'negative regulation of leukocyte activation', 'side of membrane', 'negative regulation of lymphocyte activation', 'regulation of lymphocyte activation', 'regulation of T cell activation', 'antigen receptor-mediated signaling pathway', 'regulation of cell-cell adhesion'}",0.0,0,,,"{'midbrain-hindbrain boundary development', 'macromolecule glycosylation', 'motor learning', 'L-fucose catabolic process', 'drug export', 'fucose catabolic process', 'drinking behavior', 'protein glycosylation', 'L-fucose metabolic process', 'cellular response to iron ion'}"
C0403553,Renal dysplasia and retinal aplasia (disorder),45,"{'centrosome', 'ciliary transition zone', 'organelle localization by membrane tethering', 'membrane docking', 'photoreceptor connecting cilium', 'cilium', 'ciliary part', 'organelle localization', 'microtubule organizing center', 'ciliary basal body-plasma membrane docking'}",0.0,0,,,"{'pronephric nephron tubule morphogenesis', 'sensory organ development', ""Kupffer's vesicle development"", 'regulation of polarized epithelial cell differentiation', 'cloaca development', 'positive regulation of polarized epithelial cell differentiation', 'pronephric duct morphogenesis', 'epithelium development', 'morphogenesis of a polarized epithelium', 'ciliary basal body-plasma membrane docking'}"
C4025723,Abnormal upper motor neuron morphology,3,"{'positive regulation of syncytium formation by plasma membrane fusion', 'RNA polymerase III complex', 'regulation of macrophage fusion', 'defense response', 'immune response', 'positive regulation of macrophage fusion', 'regulation of syncytium formation by plasma membrane fusion', 'RNA polymerase III activity', 'osteoclast differentiation', 'innate immune response'}",0.0,3,0.11066723493914284,8.076549002182799e-61,"{'RNA polymerase III complex', 'regulation of transmembrane transporter activity', 'inward rectifier potassium channel activity', 'regulation of transporter activity', 'ATP-activated inward rectifier potassium channel activity', 'positive regulation of transporter activity', 'inward rectifying potassium channel', 'transcription by RNA polymerase III', 'RNA polymerase III activity', 'regulation of ion transmembrane transporter activity'}"
C0033805,Pseudohypoaldosteronism,55,"{'monovalent inorganic cation transport', 'sodium channel complex', 'WW domain binding', 'ligand-gated sodium channel activity', 'sodium ion transport', 'ion homeostasis', 'sensory perception of taste', 'regulation of body fluid levels', 'sodium ion homeostasis', 'sodium channel activity'}",0.0,0,-0.0018400839457943911,0.7850725326813778,"{'neurotransmitter transport', 'amino acid import', 'neurotransmitter:sodium symporter activity', 'organic acid:sodium symporter activity', 'neurotransmitter transporter activity', 'solute:sodium symporter activity', 'gamma-aminobutyric acid import', 'amino acid:cation symporter activity', 'amino acid:sodium symporter activity', 'amino acid transmembrane transporter activity'}"
C0023532,"Leukoplakia, Oral",132,"{'telomerase holoenzyme complex', 'RNA-dependent DNA biosynthetic process', 'telomere maintenance', 'telomere maintenance via telomerase', 'cornification', 'telomerase RNA binding', 'box H/ACA telomerase RNP complex', 'telomere organization', 'telomere maintenance via telomere lengthening', 'organelle organization'}",0.09523809523809523,29,0.17419220298617727,3.286820525977453e-149,"{'supramolecular polymer', 'supramolecular fiber', 'keratin filament', 'keratinization', 'polymeric cytoskeletal fiber', 'structural molecule activity', 'programmed cell death', 'cornification', 'supramolecular complex', 'intermediate filament'}"
C0917990,Acro-Osteolysis,8,"{'regulation of cell death', 'platelet-derived growth factor binding', 'positive regulation of small GTPase mediated signal transduction', 'negative regulation of apoptotic process', 'endoplasmic reticulum part', 'regulation of programmed cell death', 'positive regulation of Ras protein signal transduction', 'anatomical structure morphogenesis', 'organelle organization', 'regulation of apoptotic process'}",0.047619047619047616,36,0.11984885438423536,4.3777534481062194e-71,"{'collagen fibril organization', 'platelet-derived growth factor binding', 'extracellular matrix organization', 'extracellular matrix structural constituent conferring tensile strength', 'collagen trimer', 'endoplasmic reticulum lumen', 'growth factor binding', 'fibrillar collagen trimer', 'collagen-containing extracellular matrix', 'extracellular matrix'}"
C0264142,Spade-like hand,16,"{'animal organ morphogenesis', 'regulation of extrinsic apoptotic signaling pathway in absence of ligand', 'anatomical structure development', 'tissue homeostasis', 'chondrocyte differentiation', 'developmental process', 'regulation of developmental process', 'system development', 'skeletal system development', 'embryonic morphogenesis'}",0.05263157894736842,64,0.20333528043902938,1.0440309880428875e-203,"{'fibroblast growth factor binding', 'growth factor binding', 'glycosaminoglycan binding', 'fibroblast growth factor-activated receptor activity', 'fibroblast growth factor receptor signaling pathway', 'sulfur compound binding', 'enzyme linked receptor protein signaling pathway', 'transmembrane receptor protein kinase activity', 'heparin binding', 'transmembrane receptor protein tyrosine kinase activity'}"
C0344312,White forelock,86,"{'positive regulation of nitrogen compound metabolic process', 'ameboidal-type cell migration', 'anatomical structure development', 'positive regulation of metabolic process', 'pigment cell differentiation', 'melanocyte differentiation', 'neural crest cell migration', 'regulation of cell population proliferation', 'positive regulation of cellular metabolic process', 'positive regulation of macromolecule metabolic process'}",0.0963855421686747,96,0.27300051151069193,0.0,"{'regulation of systemic arterial blood pressure by hormone', 'positive regulation of organic acid transport', 'vascular smooth muscle contraction', 'tonic smooth muscle contraction', 'positive regulation of oxidoreductase activity', 'endocrine process', 'vasoconstriction', 'regulation of systemic arterial blood pressure mediated by a chemical signal', 'regulation of oxidoreductase activity', 'artery smooth muscle contraction'}"
C0024003,Lordosis,117,"{'anatomical structure development', 'organelle part', 'binding', 'muscle organ development', 'cellular process', 'animal organ development', 'developmental process', 'tissue development', 'muscle structure development', 'protein binding'}",0.0627062706270627,205,0.2205529822601941,3.395634881962355e-240,"{'extracellular structure organization', 'positive regulation of endothelial cell migration', 'platelet-derived growth factor binding', 'extracellular matrix organization', 'extracellular matrix structural constituent', 'integral component of membrane', 'growth factor binding', 'positive regulation of epithelial cell migration', 'collagen-containing extracellular matrix', 'extracellular matrix'}"
C0023186,Learning Disorders,701,"{'cognition', 'regulation of biological quality', 'neuron part', 'cell communication', 'behavior', 'learning or memory', 'regulation of neurotransmitter levels', 'synapse part', 'system process', 'neuron projection'}",0.06586021505376344,92,0.1943449809983693,6.225966940666329e-186,"{'G protein-coupled serotonin receptor activity', 'serotonin receptor signaling pathway', 'serotonin receptor activity', 'G protein-coupled neurotransmitter receptor activity', 'adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway', 'G protein-coupled receptor activity', 'adenylate cyclase-modulating G protein-coupled receptor signaling pathway', 'G protein-coupled serotonin receptor signaling pathway', 'G protein-coupled amine receptor activity', 'G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger'}"
C1850573,Slender build,42,"{'extracellular structure organization', 'growth plate cartilage morphogenesis', 'extracellular matrix organization', 'collagen type VI trimer', 'chondrocyte morphogenesis', 'chondrocyte morphogenesis involved in endochondral bone morphogenesis', 'cartilage morphogenesis', ""3',5'-cyclic-nucleotide phosphodiesterase activity"", 'cyclic-nucleotide phosphodiesterase activity', 'growth plate cartilage chondrocyte morphogenesis'}",0.15053763440860216,65,0.17139876415743593,1.863226980350413e-144,"{'extracellular structure organization', 'extracellular matrix organization', 'extracellular matrix structural constituent conferring tensile strength', 'structural molecule activity', 'extracellular matrix structural constituent', 'extracellular matrix component', 'collagen trimer', 'extracellular region', 'collagen-containing extracellular matrix', 'extracellular matrix'}"
